Date,Open,High,Low,Close,Adj Close,Volume
2022-02-24,60.490002,61.060001,58.369999,60.669998,58.784752,46453500
2022-02-25,61.310001,62.889999,61.009998,61.980000,60.054050,30518900
2022-02-28,59.930000,60.419998,58.400002,59.230000,57.389503,48212900
2022-03-01,58.389999,59.320000,57.919998,58.590000,56.769390,51389000
2022-03-02,56.970001,59.860001,55.930000,59.560001,57.709251,60206500
2022-03-03,58.750000,58.990002,56.990002,57.619999,55.829529,54027300
2022-03-04,55.910000,56.660000,55.189999,56.590000,54.831535,54263000
2022-03-07,55.029999,56.270000,54.070000,55.549999,53.823853,49710700
2022-03-08,56.560001,57.290001,54.759998,54.869999,53.164986,43858100
2022-03-09,56.900002,57.279999,55.810001,55.950001,54.211426,32757100
2022-03-10,55.020000,55.369999,53.950001,54.880001,53.174675,31942500
2022-03-11,55.369999,55.689999,54.070000,54.160000,52.477047,20550900
2022-03-14,54.700001,55.270000,53.830002,54.230000,52.544872,25046000
2022-03-15,54.459999,55.619999,54.349998,55.110001,53.397526,20747100
2022-03-16,56.020000,57.540001,55.970001,56.799999,55.035011,31659800
2022-03-17,55.709999,57.299999,55.029999,57.290001,55.509785,21432300
2022-03-18,56.939999,57.630001,56.730000,57.349998,55.567921,30900500
2022-03-21,57.830002,57.830002,56.750000,56.980000,55.209415,21661200
2022-03-22,57.820000,58.250000,57.310001,57.500000,55.713261,23407400
2022-03-23,57.119999,57.500000,56.000000,56.349998,54.598991,23070200
2022-03-24,56.610001,56.639999,56.200001,56.419998,54.666821,16770200
2022-03-25,56.529999,57.230000,56.439999,56.740002,54.976879,21206300
2022-03-28,56.200001,56.279999,54.730000,55.919998,54.182354,25546300
2022-03-29,57.279999,57.400002,56.130001,56.470001,54.715267,21463500
2022-03-30,56.009998,56.450001,54.549999,54.970001,53.261879,32222400
2022-03-31,54.509998,54.860001,53.360001,53.400002,51.740665,29202400
2022-04-01,53.470001,53.740002,51.770000,52.330002,50.703915,40073100
2022-04-04,52.250000,53.000000,51.660000,52.799999,51.159306,29296200
2022-04-05,52.060001,52.480000,51.419998,51.580002,49.977219,23065500
2022-04-06,51.009998,51.090000,50.400002,50.529999,48.959846,25196600
2022-04-07,50.560001,50.610001,49.040001,50.029999,48.475380,28689900
2022-04-08,49.840000,51.299999,49.830002,50.880001,49.298969,26853300
2022-04-11,50.790001,52.250000,50.380001,50.549999,48.979221,20895700
2022-04-12,50.599998,51.119999,50.049999,50.340000,48.775745,18755500
2022-04-13,49.279999,50.180000,49.200001,50.150002,48.591656,21194200
2022-04-14,50.660000,51.900002,50.279999,50.930000,49.347416,34043100
2022-04-18,50.840000,53.209999,50.779999,52.310001,50.684532,28396300
2022-04-19,52.730000,53.180000,52.500000,52.919998,51.275578,19996800
2022-04-20,53.400002,53.980000,52.889999,53.099998,51.449982,20532800
2022-04-21,53.540001,53.770000,52.520000,52.630001,50.994591,15952900
2022-04-22,52.439999,52.599998,51.169998,51.230000,49.638092,23073900
2022-04-25,50.779999,51.240002,49.680000,51.130001,49.541203,22079300
2022-04-26,50.529999,51.599998,50.220001,50.230000,48.669163,18335800
2022-04-27,49.759998,50.619999,49.540001,49.599998,48.058739,24707500
2022-04-28,49.910000,50.029999,49.009998,50.020000,48.465694,20112100
2022-04-29,49.660000,49.910000,48.049999,48.209999,47.193111,21844900
2022-05-02,48.459999,48.860001,47.779999,48.709999,47.682564,25904000
2022-05-03,49.330002,50.810001,49.080002,50.099998,49.043247,25374500
2022-05-04,50.169998,52.400002,50.040001,52.230000,51.128319,26643600
2022-05-05,51.439999,52.130001,50.689999,51.310001,50.227726,25756000
2022-05-06,51.240002,52.000000,50.580002,51.619999,50.531185,25912900
2022-05-09,50.990002,51.220001,49.590000,49.889999,48.837673,28888400
2022-05-10,50.540001,50.689999,47.660000,48.750000,47.721722,31054700
2022-05-11,48.950001,49.939999,47.560001,47.660000,46.654716,30179000
2022-05-12,47.259998,47.400002,45.400002,46.560001,45.577915,36301500
2022-05-13,46.810001,47.849998,46.810001,47.639999,46.635136,21739400
2022-05-16,47.590000,48.070000,47.000000,47.459999,46.458927,16919100
2022-05-17,49.840000,51.610001,49.700001,51.049999,49.973206,46643400
2022-05-18,50.730000,51.060001,49.009998,49.320000,48.279697,32181600
2022-05-19,48.660000,50.299999,48.590000,49.779999,48.729996,27279400
2022-05-20,50.259998,50.730000,48.509998,49.750000,48.700630,29025500
2022-05-23,51.349998,53.599998,51.150002,52.770000,51.656929,35166800
2022-05-24,52.470001,53.009998,51.490002,52.680000,51.568829,24344800
2022-05-25,52.560001,53.119999,52.020000,52.700001,51.588406,23507900
2022-05-26,53.459999,54.250000,53.169998,54.090000,52.949089,19140700
2022-05-27,54.000000,54.000000,53.040001,53.619999,52.488998,19509300
2022-05-31,53.029999,53.860001,52.439999,53.410000,52.283428,25805400
2022-06-01,53.500000,53.740002,51.730000,52.389999,51.284943,23902000
2022-06-02,52.400002,52.500000,51.599998,52.430000,51.324100,17473600
2022-06-03,52.070000,52.330002,51.220001,51.330002,50.247303,16550000
2022-06-06,51.799999,52.570000,51.369999,51.400002,50.315826,18473200
2022-06-07,51.029999,52.230000,50.830002,52.099998,51.001057,15528800
2022-06-08,51.700001,52.110001,51.060001,51.410000,50.325615,13207700
2022-06-09,51.540001,51.599998,49.959999,49.970001,48.915993,14272900
2022-06-10,48.720001,49.150002,47.369999,47.709999,46.703659,28910800
2022-06-13,46.660000,47.009998,45.400002,45.689999,44.726265,30308400
2022-06-14,46.189999,46.730000,45.549999,45.959999,44.990570,25223600
2022-06-15,46.470001,48.180000,46.450001,47.580002,46.576401,30001500
2022-06-16,46.799999,47.189999,45.959999,46.889999,45.900955,24744900
2022-06-17,47.119999,47.290001,45.990002,46.520000,45.538761,35111400
2022-06-21,47.959999,48.340000,47.520000,47.959999,46.948387,20289700
2022-06-22,47.330002,47.990002,46.939999,47.200001,46.204418,19752800
2022-06-23,46.869999,46.910000,45.590000,46.349998,45.372345,24137200
2022-06-24,45.560001,48.259998,45.529999,47.860001,46.850498,27322600
2022-06-27,48.060001,48.400002,47.250000,47.830002,46.821129,21198200
2022-06-28,48.400002,49.110001,46.939999,47.209999,46.214203,21643600
2022-06-29,47.259998,47.799999,46.630001,47.099998,46.106525,20981000
2022-06-30,46.220001,46.709999,45.259998,45.990002,45.019939,21207900
2022-07-01,45.740002,47.040001,45.340000,46.869999,45.881378,16539600
2022-07-05,45.689999,46.650002,44.930000,46.610001,45.626862,19156800
2022-07-06,46.299999,46.680000,45.459999,46.150002,45.176567,14952800
2022-07-07,46.910000,47.299999,46.610001,46.930000,45.940109,15598900
2022-07-08,47.259998,47.560001,46.580002,46.820000,45.832432,11789900
2022-07-11,46.419998,46.799999,46.090000,46.189999,45.215717,12778200
2022-07-12,45.580002,46.930000,45.500000,46.130001,45.156986,16966700
2022-07-13,45.700001,45.779999,44.660000,45.500000,44.540276,21793600
2022-07-14,44.480000,44.480000,43.439999,44.139999,43.208961,27337600
2022-07-15,47.000000,50.619999,46.189999,49.980000,48.925777,86566200
2022-07-18,50.660000,51.500000,49.730000,50.070000,49.013882,26042500
2022-07-19,50.880001,52.410000,50.830002,52.130001,51.030430,28113600
2022-07-20,51.500000,52.450001,51.450001,52.450001,51.343681,24546500
2022-07-21,52.110001,52.630001,51.790001,52.590000,51.480724,18261900
2022-07-22,52.520000,53.020000,51.490002,51.910000,50.815067,14903400
2022-07-25,52.430000,53.150002,52.070000,52.160000,51.059795,16794700
2022-07-26,51.770000,52.799999,51.240002,51.400002,50.315826,18960800
2022-07-27,51.700001,52.709999,51.320000,52.349998,51.245789,17087300
2022-07-28,52.090000,52.720001,51.310001,52.230000,51.128319,12729200
2022-07-29,51.720001,52.250000,51.500000,51.900002,51.306259,16783500
2022-08-01,51.490002,52.209999,51.139999,51.919998,51.326027,13051800
2022-08-02,51.759998,52.099998,50.730000,50.750000,50.169415,17378500
2022-08-03,51.240002,51.779999,50.830002,51.610001,51.019577,13570600
2022-08-04,51.560001,51.750000,51.070000,51.259998,50.673580,10152200
2022-08-05,51.119999,52.340000,50.910000,51.660000,51.069004,13868800
2022-08-08,51.970001,52.160000,51.410000,51.470001,50.881180,11594400
2022-08-09,51.639999,52.110001,51.419998,52.090000,51.494087,9739300
2022-08-10,52.810001,54.400002,52.740002,53.189999,52.581501,32416200
2022-08-11,53.900002,54.470001,53.750000,54.000000,53.382236,13450300
2022-08-12,54.180000,54.400002,53.630001,54.380001,53.757889,15493600
2022-08-15,53.750000,54.189999,53.470001,54.070000,53.451435,11595200
2022-08-16,53.810001,54.560001,53.740002,54.180000,53.560177,14708000
2022-08-17,53.419998,54.020000,53.299999,53.759998,53.144978,13370800
2022-08-18,53.599998,53.720001,53.040001,53.549999,52.937382,10573300
2022-08-19,53.150002,53.410000,52.369999,52.610001,52.008137,14798800
2022-08-22,51.560001,51.770000,50.990002,51.250000,50.663696,16749600
2022-08-23,51.259998,51.680000,50.860001,50.950001,50.367126,11126100
2022-08-24,50.930000,51.290001,50.630001,51.009998,50.426437,11159300
2022-08-25,51.209999,52.250000,51.070000,52.060001,51.464428,12569000
2022-08-26,52.279999,52.340000,49.750000,49.779999,49.210510,20049700
2022-08-29,49.669998,49.720001,49.029999,49.369999,48.805202,15103100
2022-08-30,49.840000,49.840000,48.700001,49.080002,48.518520,16735500
2022-08-31,49.279999,49.549999,48.669998,48.810001,48.251610,16582100
2022-09-01,48.770000,48.770000,47.810001,48.750000,48.192295,14470900
2022-09-02,49.310001,50.150002,48.619999,48.840000,48.281265,15568100
2022-09-06,48.970001,49.099998,47.619999,48.220001,47.668358,15544500
2022-09-07,47.740002,48.740002,47.599998,48.630001,48.073669,15413900
2022-09-08,48.400002,49.950001,48.119999,49.900002,49.329140,18088800
2022-09-09,50.310001,51.009998,50.250000,50.669998,50.090328,18711800
2022-09-12,51.259998,51.639999,50.700001,50.869999,50.288040,13506500
2022-09-13,49.900002,50.200001,48.570000,49.000000,48.439434,22148200
2022-09-14,49.130001,49.509998,47.700001,48.430000,47.875957,25701700
2022-09-15,48.360001,49.250000,48.279999,48.439999,47.885841,16556900
2022-09-16,47.990002,48.240002,47.470001,48.110001,47.559616,19995600
2022-09-19,47.490002,48.480000,47.439999,48.240002,47.688129,14716100
2022-09-20,47.820000,47.970001,46.860001,47.250000,46.709454,16650200
2022-09-21,47.250000,47.730000,46.310001,46.330002,45.799980,18641800
2022-09-22,46.610001,46.869999,45.490002,45.580002,45.058563,18443100
2022-09-23,44.980000,45.110001,43.299999,44.259998,43.753658,30918000
2022-09-26,43.689999,44.180000,42.580002,42.990002,42.498192,23684400
2022-09-27,43.230000,43.389999,42.080002,42.590000,42.102768,21255500
2022-09-28,42.590000,43.619999,42.450001,43.400002,42.903500,19818100
2022-09-29,42.900002,43.080002,42.009998,42.389999,41.905052,20982200
2022-09-30,42.389999,42.970001,41.610001,41.669998,41.193291,22266400
2022-10-03,41.549999,42.919998,41.060001,42.560001,42.073112,22001000
2022-10-04,43.570000,44.750000,43.470001,44.410000,43.901943,20660000
2022-10-05,43.759998,44.000000,43.110001,43.840000,43.338467,15458500
2022-10-06,43.419998,43.799999,42.790001,43.060001,42.567390,17738400
2022-10-07,42.700001,42.790001,41.939999,42.189999,41.707340,18101300
2022-10-10,42.490002,42.610001,41.529999,41.599998,41.124092,13768800
2022-10-11,41.270000,41.560001,40.419998,40.450001,39.987247,20176100
2022-10-12,40.389999,41.360001,40.049999,40.840000,40.372787,20862200
2022-10-13,40.200001,43.180000,40.009998,42.950001,42.458649,27964900
2022-10-14,43.090000,44.419998,42.799999,43.230000,42.735443,28885100
2022-10-17,44.310001,44.430000,43.189999,43.590000,43.091328,20835400
2022-10-18,44.660000,44.950001,43.650002,44.150002,43.644920,21302100
2022-10-19,43.830002,44.099998,42.889999,43.340000,42.844185,15142800
2022-10-20,43.389999,43.939999,42.720001,42.919998,42.428989,15421600
2022-10-21,42.939999,44.320000,42.680000,44.259998,43.753658,18783600
2022-10-24,44.320000,44.669998,43.970001,44.410000,43.901943,14392300
2022-10-25,44.049999,45.590000,43.910000,45.320000,44.801533,20085700
2022-10-26,45.500000,45.980000,45.220001,45.410000,44.890507,16516200
2022-10-27,45.869999,46.139999,45.349998,45.439999,44.920162,15687900
2022-10-28,45.560001,46.279999,45.029999,46.130001,45.602268,13457900
2022-10-31,45.709999,46.220001,45.570000,45.860001,45.335358,15600400
2022-11-01,46.299999,46.480000,46.000000,46.220001,45.691238,15505200
2022-11-02,46.130001,47.009998,45.540001,45.549999,45.028904,20306800
2022-11-03,45.160000,45.410000,44.509998,44.580002,44.070004,16025800
2022-11-04,44.610001,45.450001,44.270000,45.130001,45.130001,15204100
2022-11-07,45.480000,45.860001,45.209999,45.730000,45.730000,11792300
2022-11-08,45.799999,46.529999,45.630001,46.119999,46.119999,16737100
2022-11-09,45.730000,45.860001,45.150002,45.360001,45.360001,13299000
2022-11-10,46.709999,48.759998,46.560001,48.419998,48.419998,27915500
2022-11-11,48.500000,50.570000,48.439999,50.189999,50.189999,26009200
2022-11-14,49.939999,49.980000,49.020000,49.020000,49.020000,19631600
2022-11-15,49.830002,50.419998,48.490002,49.029999,49.029999,19839400
2022-11-16,48.880001,48.959999,48.139999,48.369999,48.369999,18052100
2022-11-17,47.680000,48.259998,47.400002,48.250000,48.250000,11962700
2022-11-18,48.730000,49.070000,48.160000,48.660000,48.660000,12884300
2022-11-21,48.660000,49.040001,48.279999,48.880001,48.880001,9884100
2022-11-22,49.139999,49.680000,49.130001,49.330002,49.330002,13132000
2022-11-23,49.340000,49.470001,47.849998,48.240002,48.240002,22863300
2022-11-25,48.200001,48.529999,48.130001,48.290001,48.290001,6823600
2022-11-28,47.910000,48.189999,46.830002,47.230000,47.230000,18987100
2022-11-29,47.230000,47.900002,47.209999,47.570000,47.570000,12224700
2022-11-30,47.080002,48.430000,46.189999,48.410000,48.410000,23993100
2022-12-01,48.279999,48.669998,47.349998,47.779999,47.779999,19797600
2022-12-02,47.279999,47.450001,46.810001,47.240002,47.240002,12745400
2022-12-05,46.939999,47.119999,45.380001,45.639999,45.639999,20397500
2022-12-06,45.650002,45.889999,44.200001,44.980000,44.980000,22160800
2022-12-07,44.639999,45.450001,44.310001,44.669998,44.669998,20233400
2022-12-08,44.849998,45.369999,44.259998,44.689999,44.689999,15622200
2022-12-09,44.599998,45.189999,44.549999,44.860001,44.860001,14030600
2022-12-12,44.650002,45.799999,44.360001,45.770000,45.770000,19045100
2022-12-13,46.840000,47.849998,46.240002,46.590000,46.590000,25655400
2022-12-14,46.509998,47.040001,45.720001,45.980000,45.980000,16587500
2022-12-15,45.090000,45.259998,44.130001,44.619999,44.619999,20201900
2022-12-16,44.200001,44.660000,43.810001,44.349998,44.349998,26955400
2022-12-19,44.360001,44.480000,43.480000,43.930000,43.930000,18019100
2022-12-20,44.150002,44.549999,43.799999,43.810001,43.810001,14412700
2022-12-21,44.209999,44.889999,44.169998,44.810001,44.810001,22492300
2022-12-22,44.439999,44.439999,42.910000,43.990002,43.990002,24476100
2022-12-23,44.000000,44.360001,43.880001,44.259998,44.259998,15143800
2022-12-27,44.279999,44.540001,43.970001,44.389999,44.389999,14777800
2022-12-28,44.430000,44.869999,44.189999,44.619999,44.619999,12882200
2022-12-29,44.840000,45.240002,44.650002,45.160000,45.160000,14124100
2022-12-30,44.930000,45.279999,44.759998,45.230000,45.230000,11778600
2023-01-03,45.750000,46.750000,45.540001,45.779999,45.779999,19564000
2023-01-04,46.540001,47.540001,46.340000,46.959999,46.959999,21507200
2023-01-05,46.700001,46.959999,45.970001,46.750000,46.750000,12314900
2023-01-06,47.060001,47.689999,46.610001,47.310001,47.310001,16734300
2023-01-09,47.889999,48.320000,47.470001,47.540001,47.540001,16745500
2023-01-10,47.560001,48.209999,47.200001,48.189999,48.189999,12429900
2023-01-11,48.209999,48.740002,47.860001,48.709999,48.709999,17138600
